latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
29.57867,-98.03896,320.14,0.63,0.72,2025-02-01,0718,N20,VIIRS,n,2.0NRT,278.98,2.87,N
29.37891,-94.92121,295.53,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.25,0.89,N
29.37451,-94.93882,300.09,0.41,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.25,1.38,N
29.37332,-94.92178,305.81,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,288.48,1.66,N
29.37274,-94.91332,295.3,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.13,0.96,N
29.36715,-94.91389,295.75,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,285.21,0.96,N
29.57498,-98.04028,299.12,0.63,0.72,2025-02-01,0718,N20,VIIRS,n,2.0NRT,277.18,2.09,N
29.57464,-98.03377,299.76,0.63,0.72,2025-02-01,0718,N20,VIIRS,n,2.0NRT,278.37,2.09,N
29.37624,-94.9419,304.43,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,287.5,0.93,N
29.37592,-94.93764,300.66,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,288.22,0.93,N
29.37495,-94.92487,299.39,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,286.69,1.02,N
29.37463,-94.92063,311.96,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,290.16,1.02,N
29.3727,-94.8953,295.84,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.99,0.48,N
29.3684,-94.91274,306.49,0.41,0.6,2025-02-01,0718,N20,VIIRS,n,2.0NRT,287.97,1.38,N
29.22756,-95.20265,298.85,0.42,0.61,2025-02-01,0718,N20,VIIRS,n,2.0NRT,282.21,0.78,N
29.34225,-97.1136,303.67,0.55,0.68,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.85,1.21,N
29.07275,-95.75457,295.69,0.45,0.63,2025-02-01,0718,N20,VIIRS,n,2.0NRT,284.61,1.57,N
29.00639,-95.40467,296.96,0.43,0.62,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.84,0.78,N
33.78238,-86.00119,299.02,0.45,0.39,2025-02-01,0718,N20,VIIRS,n,2.0NRT,277.45,0.66,N
33.36716,-83.33858,318.38,0.39,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.98,1.37,N
33.08522,-81.96427,308.41,0.39,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,276.48,0.65,N
33.58312,-86.7803,296.73,0.48,0.4,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.53,1.22,N
33.54538,-86.80795,297,0.48,0.4,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.46,0.56,N
33.53542,-86.7571,328.22,0.48,0.4,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.04,3.62,N
33.12906,-83.85826,301.44,0.39,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,276.58,0.67,N
32.97729,-83.48103,305.35,0.39,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,281.06,0.77,N
33.90682,-93.15876,330.92,0.35,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,277.62,2.07,N
33.90726,-93.15839,331.45,0.35,0.57,2025-02-01,0718,N20,VIIRS,n,2.0NRT,277.54,2.2,N
33.44766,-88.58312,295.06,0.39,0.44,2025-02-01,0718,N20,VIIRS,n,2.0NRT,278.94,1.06,N
33.44229,-88.57127,345.29,0.39,0.44,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.81,5.63,N
33.4432,-88.57959,303.09,0.39,0.44,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.45,0.86,N
33.22297,-86.81777,305.85,0.48,0.4,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.62,1.63,N
33.21981,-86.79218,311.07,0.47,0.4,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.69,1.44,N
33.23689,-87.50697,301.75,0.51,0.41,2025-02-01,0718,N20,VIIRS,n,2.0NRT,279.84,1.37,N
33.09145,-86.80638,315.89,0.47,0.4,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.39,2.85,N
32.55899,-85.71927,313.97,0.43,0.38,2025-02-01,0718,N20,VIIRS,n,2.0NRT,280.51,1.66,N
33.23941,-92.68826,307.43,0.33,0.55,2025-02-01,0718,N20,VIIRS,n,2.0NRT,278.62,0.72,N
32.06713,-82.66727,305.92,0.39,0.36,2025-02-01,0718,N20,VIIRS,n,2.0NRT,283.51,0.65,N
